,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
2790,2790,ATH-PA,Athene Holding Ltd.,https://www.athene.com,Washington House Second Floor 16 Church Street Hamilton HM 11 Bermuda 441-279-8400 https://www.athene.com,1350,Insurance—Diversified,,yahoo
2791,2791,SRPT,"Sarepta Therapeutics, Inc.",https://www.sarepta.com,"215 First Street Suite 415 Cambridge, MA 02142 United States 617 274 4000 https://www.sarepta.com",866,Biotechnology,,yahoo
2792,2792,AU,AngloGold Ashanti Limited,https://www.anglogoldashanti.com,76 Rahima Moosa Street Newtown Johannesburg 2001 South Africa 27 11 637 6000 https://www.anglogoldashanti.com,0,Gold,,yahoo
2793,2793,FICO,Fair Isaac Corporation,https://www.fico.com,"5 West Mendenhall Suite 105 Bozeman, MT 59715 United States 406 982 7276 https://www.fico.com",3662,Software—Application,,yahoo
2794,2794,JFEEF,"JFE Holdings, Inc.",https://www.jfe-holdings.co.jp,2-2-3 Uchisaiwaicho Chiyoda-ku Tokyo 100-0011 Japan 81 3 3597 4321 https://www.jfe-holdings.co.jp,64371,Steel,,yahoo
2795,2795,GTLS,"Chart Industries, Inc.",https://www.chartindustries.com,"3055 Torrington Drive Ball Ground, GA 30107 United States 770 721 8800 https://www.chartindustries.com",4318,Specialty Industrial Machinery,,yahoo
2796,2796,TNABY,Tenaga Nasional Berhad,https://www.tnb.com.my,"No. 129, Jalan Bangsar Kuala Lumpur 59200 Malaysia 60 3 2296 5566 https://www.tnb.com.my",35576,Utilities—Regulated Electric,,yahoo
2797,2797,BBAGF,BB Biotech AG,https://www.bbbiotech.ch/en/bb-biotech/,Seestrasse 16 Kusnacht 8700 Switzerland 41 44 267 67 00 https://www.bbbiotech.ch/en/bb-biotech/,10,,,yahoo
2798,2798,BSAC,Banco Santander-Chile,https://banco.santander.cl,Bandera 140 20th Floor Santiago de Chile Chile 56 2 320 2000 https://banco.santander.cl,10470,Banks—Regional,,yahoo
2799,2799,NRG,"NRG Energy, Inc.",https://www.nrg.com,"910 Louisiana Street Houston, TX 77002 United States 713 537 3000 https://www.nrg.com",4104,Utilities—Independent Power Producers,,yahoo
2800,2800,AMH-PH,American Homes 4 Rent,https://www.americanhomes4rent.com,"23975 Park Sorrento Suite 300 Calabasas, CA 91302 United States 805-413-5300 https://www.americanhomes4rent.com",1447,REIT—Residential,,yahoo
2801,2801,DNFGF,Dongfeng Motor Group Company Limited,https://www.dfmg.com.cn,Special No. 1 Dongfeng Road Wuhan Eco and Tech Development Zone Wuhan 430056 China 86 27 8428 5274 https://www.dfmg.com.cn,124270,Auto Manufacturers,,yahoo
2802,2802,SMGBY,San Miguel Corporation,https://www.sanmiguel.com.ph,40 San Miguel Avenue Mandaluyong City 1550 Philippines 63 2 8632 3000 https://www.sanmiguel.com.ph,45522,Conglomerates,,yahoo
2803,2803,DISPF,Disco Corporation,https://www.disco.co.jp,13-11 Omori-Kita 2-chome Ota-ku Tokyo 143-8580 Japan 81 3 4590 1111 https://www.disco.co.jp,4091,Semiconductor Equipment & Materials,,yahoo
2804,2804,RNLSY,Renault SA,https://www.group.renault.com,13-15 quai Le Gallo Boulogne-Billancourt 92109 France 33 1 76 84 04 04 https://www.group.renault.com,170158,Auto Manufacturers,,yahoo
2805,2805,EPR-PG,EPR Properties,https://www.eprkc.com,"909 Walnut Street Suite 200 Kansas City, MO 64106 United States 816-472-1700 https://www.eprkc.com",53,REIT—Retail,,yahoo
2806,2806,STAG,"STAG Industrial, Inc.",https://www.stagindustrial.com,"One Federal Street 23rd Floor Boston, MA 02110 United States 617-574-4777 https://www.stagindustrial.com",78,REIT—Industrial,,yahoo
2807,2807,TKAMY,thyssenkrupp AG,https://www.thyssenkrupp.com,thyssenkrupp Allee 1 Essen 45143 Germany 49 201 844 0 https://www.thyssenkrupp.com,101275,Metal Fabrication,,yahoo
2808,2808,TYOYY,"Taiyo Yuden Co., Ltd.",https://www.ty-top.com,"Kyobashi East Building 2-7-19, Kyobashi Chuo-ku Tokyo 104-0031 Japan 81 3 6757 8310 https://www.ty-top.com",22852,Electronic Components,,yahoo
2809,2809,FCNCA,"First Citizens BancShares, Inc.",https://www.firstcitizens.com,"4300 Six Forks Road Raleigh, NC 27609 United States 919 716 7000 https://www.firstcitizens.com",6451,Banks—Regional,,yahoo
2810,2810,OBYCF,Obayashi Corporation,https://www.obayashi.co.jp,"Shinagawa Intercity Tower B 2-15-2, Konan Minato-ku Tokyo 108-8502 Japan 81 3 5769 1701 https://www.obayashi.co.jp",15267,Engineering & Construction,,yahoo
2811,2811,CNA,CNA Financial Corporation,https://www.cna.com,"151 North Franklin Street Floor 9 Chicago, IL 60606 United States 312 822 5000 https://www.cna.com",5800,Insurance—Property & Casualty,,yahoo
2812,2812,BEPC,Brookfield Renewable Corporation,https://bep.brookfield.com/bepc,"250 Vesey Street 15th Floor New York, NY 10281-1023 United States 212 417 7000 https://bep.brookfield.com/bepc",1890,Utilities—Renewable,,yahoo
2813,2813,EMRAF,Emera Incorporated,https://www.emera.com,"5151 Terminal Road Halifax, NS B3J 1A1 Canada 902 428 6096 https://www.emera.com",0,Utilities—Regulated Electric,,yahoo
2814,2814,CCMP,Cabot Microelectronics Corporation,https://www.cmcmaterials.com,"870 North Commons Drive Aurora, IL 60504 United States 630 375 6631 https://www.cmcmaterials.com",2200,Semiconductor Equipment & Materials,,yahoo
2815,2815,ARMK,Aramark,https://www.aramark.com,"2400 Market Street Philadelphia, PA 19103 United States 215 238 3000 https://www.aramark.com",248300,Restaurants,,yahoo
2816,2816,DECK,Deckers Outdoor Corporation,https://www.deckers.com,"250 Coromar Drive Goleta, CA 93117 United States 805 967 7611 https://www.deckers.com",3400,Footwear & Accessories,,yahoo
2817,2817,UNLRY,PT Unilever Indonesia Tbk,https://www.unilever.co.id,Grha Unilever Jl. BSD Boulevard Barat Green Office Park Kavling 3 BSD City Tangerang 15345 Indonesia 62 21 8082 7000 https://www.unilever.co.id,4968,Household & Personal Products,,yahoo
2818,2818,FOVSY,Ford Otomotiv Sanayi A.S.,https://www.fordotosan.com.tr,Akpinar Mahallesi Hasan Basri Cad. No: 2 Sancaktepe Istanbul 34885 Turkey 90 216 564 71 00 https://www.fordotosan.com.tr,13310,Auto Manufacturers,,yahoo
2819,2819,XJNGF,"Xinjiang Goldwind Science & Technology Co., Ltd.",https://www.goldwind.com.cn,No. 107 Shanghai Road Economic & Technological Development Zn Urumqi 830026 China 86 99 1376 7402 https://www.goldwind.com.cn,8956,Specialty Industrial Machinery,,yahoo
2820,2820,BTLCY,British Land Company Plc,https://www.britishland.com,York House 45 Seymour Street London W1H 7LX United Kingdom 44 20 7486 4466 https://www.britishland.com,613,REIT—Diversified,,yahoo
2821,2821,VNO,Vornado Realty Trust,https://www.vno.com,"888 Seventh Avenue New York, NY 10019 United States 212-894-7000 https://www.vno.com",2899,REIT—Office,,yahoo
2822,2822,PBCT,"People's United Financial, Inc.",https://www.peoples.com,"850 Main Street Bridgeport, CT 06604 United States 203-338-7171 https://www.peoples.com",5640,Banks—Regional,,yahoo
2823,2823,ITVPY,ITV plc,https://www.itv.com,2 Waterhouse Square 140 Holborn London EC1N 2AE United Kingdom  https://www.itv.com,6273,Broadcasting,,yahoo
2824,2824,NLY,"Annaly Capital Management, Inc.",https://www.annaly.com,"1211 Avenue of the Americas New York, NY 10036 United States 212 696 0100 https://www.annaly.com",180,REIT—Mortgage,,yahoo
2825,2825,FAF,First American Financial Corporation,https://www.firstam.com,"1 First American Way Santa Ana, CA 92707-5913 United States 714 250 3000 https://www.firstam.com",19597,Insurance—Specialty,,yahoo
2826,2826,YATRY,"Yamato Holdings Co., Ltd.",https://www.yamato-hd.co.jp,"16-10, Ginza 2-chome Chuo-ku Tokyo 104-8125 Japan 81 3 3541 4141 https://www.yamato-hd.co.jp",223191,Trucking,,yahoo
2827,2827,INGR,Ingredion Incorporated,https://www.ingredion.com,"5 Westbrook Corporate Center Westchester, IL 60154 United States 708 551 2600 https://www.ingredion.com",12000,Packaged Foods,,yahoo
2828,2828,AMBP,Ardagh Metal Packaging S.A.,https://www.ardaghmetalpackaging.com,"56, rue Charles Martel Luxembourg 2134 Luxembourg 352 2 625 8555 https://www.ardaghmetalpackaging.com",4900,Packaging & Containers,,yahoo
2829,2829,HKMPY,Hikma Pharmaceuticals PLC,https://www.hikma.com,1 New Burlington Place London W1S 2HR United Kingdom 44 20 7399 2760 https://www.hikma.com,8600,Drug Manufacturers—Specialty & Generic,,yahoo
2830,2830,CSL,Carlisle Companies Incorporated,https://www.carlisle.com,"16430 North Scottsdale Road Suite 400 Scottsdale, AZ 85254 United States 480 781 5000 https://www.carlisle.com",12000,Building Products & Equipment,,yahoo
2831,2831,ROHCY,"ROHM Co., Ltd.",https://www.rohm.com,21 Saiin Mizosaki-cho Ukyo-ku Kyoto 615-8585 Japan 81 75 311 2121 https://www.rohm.com,22370,Semiconductors,,yahoo
2832,2832,HUBB,Hubbell Incorporated,https://www.hubbell.com,"40 Waterview Drive Shelton, CT 06484-1000 United States 475 882 4000 https://www.hubbell.com",19400,Electrical Equipment & Parts,,yahoo
2833,2833,BC,Brunswick Corporation,https://www.brunswick.com,"26125 North Riverwoods Boulevard Suite 500 Mettawa, IL 60045-3420 United States 847-735-4700 https://www.brunswick.com",14382,Leisure,,yahoo
2834,2834,OISHF,Oil Search Limited,https://www.oilsearch.com,Harbourside East Building Ground Floor Stanley Esplanade Port Moresby Papua New Guinea 675 322 5599 https://www.oilsearch.com,1243,Oil & Gas E&P,,yahoo
2835,2835,SZCRF,SCOR SE,https://www.scor.com,"5, Avenue KlEber Cedex 16 Paris 75795 France 33 1 58 44 70 00 https://www.scor.com",2945,Insurance—Reinsurance,,yahoo
2836,2836,SHC,Sotera Health Company,https://www.soterahealth.com,"9100 South Hills Boulevard Suite 300 Broadview Heights, OH 44147 United States 440 262 1410 https://www.soterahealth.com",3000,Diagnostics & Research,,yahoo
2837,2837,KNX,Knight-Swift Transportation Holdings Inc.,https://knight-swift.com,"20002 North 19th Avenue Phoenix, AZ 85027 United States 602 269 2000 https://knight-swift.com",22700,Trucking,,yahoo
2838,2838,HPHTY,Hamamatsu Photonics K.K.,https://www.hamamatsu.com,"325-6, Sunayama-cho Naka-ku Hamamatsu 430-8587 Japan 81 53 452 2141 https://www.hamamatsu.com",0,,,yahoo
2839,2839,BMRRY,B&M European Value Retail S.A.,https://www.bandmretail.com,"9, AllEe Scheffer Luxembourg City 2520 Luxembourg 352 246 130 208 https://www.bandmretail.com",41427,Discount Stores,,yahoo
2840,2840,AMH-PG,American Homes 4 Rent,https://www.americanhomes4rent.com,"23975 Park Sorrento Suite 300 Calabasas, CA 91302 United States 805-413-5300 https://www.americanhomes4rent.com",1447,REIT—Residential,,yahoo
2841,2841,MAXSF,Maxis Berhad,https://www.maxis.com.my,"Menara Maxis Level 5 - 9, 11, 14 - 25, 29 & 30 Kuala Lumpur City Centre Off Jalan Ampang Kuala Lumpur 50088 Malaysia 60 3 2330 7000 https://www.maxis.com.my",3748,Telecom Services,,yahoo
2842,2842,OSCUF,"Japan Exchange Group, Inc.",https://www.jpx.co.jp,2-1 Nihombashi-kabuto-cho Chuo-ku Tokyo 103-8224 Japan 81 3 3666 1361 https://www.jpx.co.jp,1197,Financial Data & Stock Exchanges,,yahoo
2843,2843,COVTY,Covestro AG,https://www.covestro.com,Kaiser-Wilhelm-Allee 60 Leverkusen 51373 Germany 49 214 6009 2000 https://www.covestro.com,17883,Specialty Chemicals,,yahoo
2844,2844,CHPT,"ChargePoint Holdings, Inc.",https://www.chargepoint.com,"240 East Hacienda Avenue Campbell, CA 95008-6901 United States 408 841 4500 https://www.chargepoint.com",1319,Specialty Retail,,yahoo
2845,2845,CMS-PB,Consumers Energy Company,https://www.consumersenergy.com,"One Energy Plaza Jackson, MI 49201 United States 517-788-0550 https://www.consumersenergy.com",7617,Utilities—Regulated Electric,,yahoo
2846,2846,VAC,Marriott Vacations Worldwide Corporation,https://www.marriottvacationsworldwide.com,"9002 San Marco Court Orlando, FL 32819 United States 407-206-6000 https://www.marriottvacationsworldwide.com",18000,Resorts & Casinos,,yahoo
2847,2847,JXHLY,"JXTG Holdings, Inc.",https://hd.eneos.co.jp,"1-1-2, Otemachi Chiyoda-ku Tokyo 100-8162 Japan  https://hd.eneos.co.jp",40753,Oil & Gas Refining & Marketing,,yahoo
2848,2848,HTZ,"Hertz Global Holdings, Inc.",https://www.hertz.com,"8501 Williams Road Estero, FL 33928 United States 239-301-7000 https://www.hertz.com",20150,Rental & Leasing Services,,yahoo
2849,2849,SPXCF,Singapore Exchange Limited,https://www.sgx.com,"No. 02-02, SGX Centre 1 2 Shenton Way Singapore 068804 Singapore 65 6236 8888 https://www.sgx.com",970,Financial Data & Stock Exchanges,,yahoo
2850,2850,SVTRF,Severn Trent Plc,https://www.severntrent.com,Severn Trent Centre 2 St Johnâs Street Coventry CV1 2LZ United Kingdom 44 24 7771 5000 https://www.severntrent.com,7087,Utilities—Regulated Water,,yahoo
2851,2851,CHEOY,Cochlear Limited,https://www.cochlear.com,"1 University Avenue Macquarie University Sydney, NSW 2109 Australia 61 2 9428 6555 https://www.cochlear.com",4000,Medical Devices,,yahoo
2852,2852,KSRYY,KOSÉ Corporation,https://www.kose.co.jp,"3-6-2, Nihonbashi Chuo-ku Tokyo 103-8251 Japan 81 3 3273 1511 https://www.kose.co.jp",8767,Household & Personal Products,,yahoo
2853,2853,MAWHF,Man Wah Holdings Limited,https://www.manwahholdings.com,Wah Lai Industrial Center 1st Floor 10-14 Kwei Tei Street Fo Tan Hong Kong 852 2712 0091 https://www.manwahholdings.com,28803,"Furnishings, Fixtures & Appliances",,yahoo
2854,2854,MTSI,"MACOM Technology Solutions Holdings, Inc.",https://www.macom.com,"100 Chelmsford Street Lowell, MA 01851 United States 978 656 2500 https://www.macom.com",1100,Semiconductors,,yahoo
2855,2855,MEGGY,Meggitt PLC,https://www.meggitt.com,Ansty Business Park Pilot Way Bournemouth International Airport Coventry CV7 9JU United Kingdom 44 24 7682 6900 https://www.meggitt.com,0,Aerospace & Defense,,yahoo
2856,2856,ALBBY,Alibaba Health Information Technology Limited,https://www.alihealth.cn,Tower One 26th Floor Times Square 1 Matheson Street Causeway Bay Hong Kong 852 2583 9333 https://www.alihealth.cn,1334,Pharmaceutical Retailers,,yahoo
2857,2857,UEPEN,Union Electric Company,https://www.ameren.com/missouri,"1901 Chouteau Avenue Saint Louis, MO 63103 United States 314 621 3222 https://www.ameren.com/missouri",3997,Utilities—Regulated Electric,,yahoo
2858,2858,PHPPY,Signify N.V.,https://www.signify.com,High Tech Campus 48 Eindhoven 5656 AE Netherlands 31 20 609 1000 https://www.signify.com,37069,Electrical Equipment & Parts,,yahoo
2859,2859,KAEPF,"The Kansai Electric Power Company, Incorporated",https://www.kepco.co.jp,"3-6-16, Nakanoshima Kita-ku Osaka 530-8270 Japan 81 6 6441 8821 https://www.kepco.co.jp",31933,Utilities—Renewable,,yahoo
2860,2860,PAGS,PagSeguro Digital Ltd.,https://www.pagseguro.uol.com.br,"Avenida Brigadeiro Faria Lima, 1384 4Âº Andar Parte A SÃ£o Paulo, SP 01451-001 Brazil 55 11 3914 9524 https://www.pagseguro.uol.com.br",0,Software—Infrastructure,,yahoo
2861,2861,BEP,Brookfield Renewable Partners L.P.,https://www.bep.brookfield.com,"Brookfield Place Suite 300 181 Bay Street Toronto, ON M5J 2T3 Canada  https://www.bep.brookfield.com",0,Utilities—Renewable,,yahoo
2862,2862,QGEN,QIAGEN N.V.,https://www.qiagen.com,Hulsterweg 82 Venlo 5912 PL Netherlands 31 77 355 6600 https://www.qiagen.com,6000,Diagnostics & Research,,yahoo
2863,2863,SHTDF,Sinopharm Group Co. Ltd.,https://www.sinopharmgroup.com.cn,"Sinopharm Group Building No. 385, East Longhua Road Huangpu District Shanghai 200023 China 86 21 2305 2666 https://www.sinopharmgroup.com.cn",108316,Medical Distribution,,yahoo
2864,2864,BAH,Booz Allen Hamilton Holding Corporation,https://www.boozallen.com,"8283 Greensboro Drive McLean, VA 22102 United States 703 902 5000 https://www.boozallen.com",29200,Consulting Services,,yahoo
2865,2865,CIBEY,Commercial International Bank (Egypt) S.A.E.,https://www.cibeg.com,Nile Tower Building 21/23 Charles de Gaulle Street P.O Box: 2430 Giza Egypt 20 219666 https://www.cibeg.com,7194,Banks—Regional,,yahoo
2866,2866,OGE,OGE Energy Corp.,https://www.ogeenergy.com,"321 North Harvey PO Box 321 Oklahoma City, OK 73101-0321 United States 405 553 3000 https://www.ogeenergy.com",2360,Utilities—Regulated Electric,,yahoo
2867,2867,SITE,"SiteOne Landscape Supply, Inc.",https://www.siteone.com,"300 Colonial Center Parkway Suite 600 Roswell, GA 30076 United States 470 277 7000 https://www.siteone.com",4530,Industrial Distribution,,yahoo
2868,2868,BOMBF,Bombardier Inc.,https://www.bombardier.com,"400 COte-Vertu Road West Dorval, QC H4S 1Y9 Canada  https://www.bombardier.com",45550,Aerospace & Defense,,yahoo
2869,2869,AAL,American Airlines Group Inc.,https://www.aa.com,"1 Skyview Drive Fort Worth, TX 76155 United States 817 963 1234 https://www.aa.com",119800,Airlines,,yahoo
2870,2870,WARFF,Wharf (Holdings) Limited,https://www.wharfholdings.com,Ocean Centre 16th Floor Harbour City Canton Road Kowloon Hong Kong 852 2118 8118 https://www.wharfholdings.com,6700,Real Estate Services,,yahoo
2871,2871,TRUP,"Trupanion, Inc.",https://www.trupanion.com,"6100 4th Avenue South Suite 200 Seattle, WA 98108 United States 855-727-9079 https://www.trupanion.com",911,Insurance—Specialty,,yahoo
2872,2872,FELTY,"Fuji Electric Co., Ltd.",https://www.fujielectric.co.jp,Gate City Osaki East Tower 1-11-2 Osaki Shinagawa-ku Tokyo 141-0032 Japan 81 3 5435 7111 https://www.fujielectric.co.jp,27040,Electrical Equipment & Parts,,yahoo
2873,2873,EXP,Eagle Materials Inc.,https://www.eaglematerials.com,"5960 Berkshire Lane Suite 900 Dallas, TX 75225 United States 214 432 2000 https://www.eaglematerials.com",2200,Building Materials,,yahoo
2874,2874,HUSQF,Husqvarna AB (publ),https://www.husqvarnagroup.com,Regeringsgatan 28 Stockholm Sweden 46 8 738 90 00 https://www.husqvarnagroup.com,13813,Tools & Accessories,,yahoo
2875,2875,JAPSY,"Japan Airlines Co., Ltd.",https://www.jal.com/en,Nomura Real Estate Building 2-4-11 Higashi-Shinagawa Shinagawa-ku Tokyo 140-8637 Japan 81 3 5460 3121 https://www.jal.com/en,36060,Airlines,,yahoo
2876,2876,SLFPY,Standard Life Aberdeen plc,https://www.standardlifeaberdeen.com,1 George Street Edinburgh EH2 2LL United Kingdom  https://www.standardlifeaberdeen.com,6029,Asset Management,,yahoo
2877,2877,ZION,Zions Bancorporation,https://www.zionsbancorporation.com,"One South Main Street Salt Lake City, UT 84133-1109 United States 801 844 7637 https://www.zionsbancorporation.com",9641,Banks—Regional,,yahoo
2878,2878,CSPCY,CSPC Pharmaceutical Group Limited,https://www.cspc.com.hk,No. 226 Huanghe Street Shijiazhuang 050035 China 86 31 1870 37015 https://www.cspc.com.hk,21527,Drug Manufacturers—General,,yahoo
2879,2879,HAYW,"Hayward Holdings, Inc.",https://investor.hayward.com,"400 Connell Drive Suite 6100 Berkeley Heights, NJ 07922 United States 908 351 5400 https://investor.hayward.com",2095,Electrical Equipment & Parts,,yahoo
2880,2880,HKHGF,Hongkong Land Holdings Limited,https://www.hkland.com,Jardine House 33-35 Reid Street Hamilton HM EX Bermuda 441 292 0515 https://www.hkland.com,2686,Real Estate—Development,,yahoo
2881,2881,ASGN,ASGN Incorporated,https://www.asgn.com,"4400 Cox Road Suite 110 Glen Allen, VA 23060 United States 888 482 8068 https://www.asgn.com",4200,Information Technology Services,,yahoo
2882,2882,ATDRY,Auto Trader Group plc,https://www.autotrader.co.uk,1 Tony Wilson Place 4th Floor Manchester M15 4FN United Kingdom 44 16 1669 9888 https://www.autotrader.co.uk,980,Internet Content & Information,,yahoo
2883,2883,OZON,Ozon Holdings PLC,https://www.ozon.ru,"Arch. Makariou III 9th Floor 2-4, Capital Center Nicosia 1065 Cyprus 357 7 4952 321000 https://www.ozon.ru",14834,Internet Retail,,yahoo
2884,2884,POWI,"Power Integrations, Inc.",https://www.power.com,"5245 Hellyer Avenue San Jose, CA 95138-1002 United States 408 414 9200 https://www.power.com",725,Semiconductors,,yahoo
2885,2885,LEGN,Legend Biotech Corporation,https://www.legendbiotech.com,"2101 Cottontail Lane Somerset, NJ 08873 United States 732 317 5050 https://www.legendbiotech.com",1000,Biotechnology,,yahoo
2886,2886,SSL,Sasol Limited,https://www.sasol.com,Sasol Place 50 Katherine Street Sandton Johannesburg 2196 South Africa 27 10 344 5000 https://www.sasol.com,28725,Oil & Gas Integrated,,yahoo
2887,2887,ASND,Ascendis Pharma A/S,https://www.ascendispharma.com,Tuborg Boulevard 12 Hellerup 2900 Denmark 45 70 22 22 44 https://www.ascendispharma.com,482,Biotechnology,,yahoo
2888,2888,ENGGY,"Enagás, S.A.",https://www.enagas.es,"Paseo de los Olmos, 19 Madrid 28005 Spain 34 91 709 92 00 https://www.enagas.es",1357,Utilities—Regulated Gas,,yahoo
2889,2889,AA,Alcoa Corporation,https://www.alcoa.com,"201 Isabella Street Suite 500 Pittsburgh, PA 15212-5858 United States 412-315-2900 https://www.alcoa.com",12900,Aluminum,,yahoo
2890,2890,TX,Ternium S.A.,https://www.ternium.com,26 Boulevard Royal 4th Floor Luxembourg City 2449 Luxembourg 352 26 68 31 52 https://www.ternium.com,20173,Steel,,yahoo
2891,2891,YAMHF,"Yamaha Motor Co., Ltd.",https://global.yamaha-motor.com,2500 Shingai Iwata 438-8501 Japan 81 5 3837 0134 https://global.yamaha-motor.com,52437,Auto Manufacturers,,yahoo
2892,2892,ZEN,"Zendesk, Inc.",https://www.zendesk.com,"989 Market Street San Francisco, CA 94103 United States 415 418 7506 https://www.zendesk.com",5450,Software—Application,,yahoo
2893,2893,SHWGY,Shandong Weigao Group Medical Polymer Company Limited,https://www.weigaogroup.com,Torch Hi-Tech Science Park 18 Xingshan Road Weihai 264210 China 86 63 1562 1999 https://www.weigaogroup.com,10792,Medical Instruments & Supplies,,yahoo
2894,2894,HLI,"Houlihan Lokey, Inc.",https://www.hl.com,"10250 Constellation Boulevard 5th Floor Los Angeles, CA 90067 United States 310 788 5200 https://www.hl.com",1574,Capital Markets,,yahoo
2895,2895,TRYIF,"Toray Industries, Inc.",https://www.toray.co.jp,"Nihonbashi Mitsui Tower 1-1, Nihonbashi-Muromachi 2-chome Chuo-ku Tokyo 103-8666 Japan 81 3 3245 5111 https://www.toray.co.jp",46267,Textile Manufacturing,,yahoo
2896,2896,AGNCM,AGNC Investment Corp.,https://www.agnc.com,"2 Bethesda Metro Center 12th Floor Bethesda, MD 20814 United States 301 968 9315 https://www.agnc.com",50,REIT—Mortgage,,yahoo
2897,2897,IAC,IAC/InterActiveCorp,https://www.iac.com,"555 West 18Th Street New York, NY 10011 United States 212 314 7300 https://www.iac.com",8200,Internet Content & Information,,yahoo
2898,2898,RKLB,"Rocket Lab USA, Inc.",https://www.rocketlabusa.com,"3881 McGowen Street Long Beach, CA 90808 United States 714 465 5737 https://www.rocketlabusa.com",531,Aerospace & Defense,,yahoo
2899,2899,AHEXF,Adecco Group AG,https://www.adeccogroup.com,Bellerivestrasse 30 Zurich 8008 Switzerland 41 44 878 88 88 https://www.adeccogroup.com,32952,Staffing & Employment Services,,yahoo
2900,2900,APPS,"Digital Turbine, Inc.",https://www.digitalturbine.com,"110 San Antonio Street Suite 160 Austin, TX 78701 United States 512 387 7717 https://www.digitalturbine.com",280,Software—Application,,yahoo
2901,2901,ASGLF,AGC Inc.,https://www.agc.com,"1-5-1, Marunouchi Chiyoda-ku Tokyo 100-8405 Japan 81 3 3218 5741 https://www.agc.com",56179,Specialty Chemicals,,yahoo
2902,2902,CHNG,Change Healthcare Inc.,https://www.changehealthcare.com,"424 Church Street Suite 1400 Nashville, TN 37219 United States 615 932 3000 https://www.changehealthcare.com",15000,Health Information Services,,yahoo
2903,2903,AETUF,ARC Resources Ltd.,https://www.arcresources.com,"308 - 4th Avenue South West Suite 1200 Calgary, AB T2P 0H7 Canada 403 503 8600 https://www.arcresources.com",0,Oil & Gas E&P,,yahoo
2904,2904,UHS,"Universal Health Services, Inc.",https://www.uhsinc.com,"Universal Corporate Center 367 South Gulph Road PO Box 61558 King of Prussia, PA 19406-0958 United States 610-768-3300 https://www.uhsinc.com",89000,Medical Care Facilities,,yahoo
2905,2905,WKCMF,Wacker Chemie AG,https://www.wacker.com,Hanns-Seidel-Platz 4 Munich 81737 Germany 49 89 6279 0 https://www.wacker.com,14283,Specialty Chemicals,,yahoo
2906,2906,SCBGF,SIG Combibloc Group AG,https://www.sig.biz,Laufengasse 18 Neuhausen am Rheinfall 8212 Switzerland 41 52 543 12 29 https://www.sig.biz,5900,Packaging & Containers,,yahoo
2907,2907,CYAGF,"CyberAgent, Inc.",https://www.cyberagent.co.jp,Abema Towers 40-1 Udagawacho Shibuya-ku Tokyo 150-0042 Japan 81 3 5459 0202 https://www.cyberagent.co.jp,0,Advertising Agencies,,yahoo
2908,2908,MXL,"MaxLinear, Inc.",https://www.maxlinear.com,"5966 La Place Court Suite 100 Carlsbad, CA 92008 United States 760 692 0711 https://www.maxlinear.com",1420,Semiconductors,,yahoo
2909,2909,CFEIY,China Feihe Limited,https://www.feihe.com,Star City International Building C-16th Floor 10 Jiuxianqiao Road Chaoyang District Beijing 100016 China 86 10 8457 4688 https://www.feihe.com,7924,Packaged Foods,,yahoo
2910,2910,NTNX,"Nutanix, Inc.",https://www.nutanix.com,"1740 Technology Drive Suite 150 San Jose, CA 95110 United States 408 216 8360 https://www.nutanix.com",6080,Software—Infrastructure,,yahoo
2911,2911,EQT,EQT Corporation,https://www.eqt.com,"EQT Plaza Suite 1700 625 Liberty Avenue Pittsburgh, PA 15222-3111 United States 412 553 5700 https://www.eqt.com",624,Oil & Gas E&P,,yahoo
2912,2912,EFGSY,Eiffage SA,https://www.eiffage.com,"3-7, place de lâEurope VÃ©lizy-Villacoublay 78140 France 33 1 34 65 89 89 https://www.eiffage.com",72700,Engineering & Construction,,yahoo
2913,2913,CPYYY,Centrica plc,https://www.centrica.com,Millstream Maidenhead Road Windsor SL4 5GD United Kingdom 44 17 5349 4000 https://www.centrica.com,19711,Utilities—Independent Power Producers,,yahoo
2914,2914,UBSFF,Ubisoft Entertainment SA,https://www.ubisoft.com,"2, avenue Pasteur Saint-MandÃ© 94160 France 33 1 48 18 25 81 https://www.ubisoft.com",20754,Electronic Gaming & Multimedia,,yahoo
2915,2915,MONDF,Mondi plc,https://www.mondigroup.com,Building 1 1st Floor Aviator Park Station Road Addlestone KT15 2PG United Kingdom 44 19 3282 6300 https://www.mondigroup.com,26000,Paper & Paper Products,,yahoo
2916,2916,DNPCF,"Dai Nippon Printing Co., Ltd.",https://www.dnp.co.jp,"1-1, Ichigaya-Kagacho 1-chome Shinjuku-ku Tokyo 162-8001 Japan 81 3 3266 2111 https://www.dnp.co.jp",37062,Specialty Business Services,,yahoo
2917,2917,NYT,The New York Times Company,https://www.nytco.com,"620 Eighth Avenue New York, NY 10018 United States 212-556-1234 https://www.nytco.com",4700,Publishing,,yahoo
2918,2918,JNPR,"Juniper Networks, Inc.",https://www.juniper.net,"1133 Innovation Way Sunnyvale, CA 94089 United States 408 745 2000 https://www.juniper.net",9950,Communication Equipment,,yahoo
2919,2919,FRT,Federal Realty Investment Trust,https://www.federalrealty.com,"909 Rose Avenue Suite 200 North Bethesda, MD 20852 United States 301-998-8100 https://www.federalrealty.com",307,REIT—Retail,,yahoo
