CEO,active_artist_links,active_artist_names,active_artist_partnership_periods,active_group_links,active_group_names,active_group_partnership_periods,active_groups,artists_count,employees,former_artist_links,former_artist_names,former_artist_partnership_periods,former_group_links,former_group_names,former_group_partnership_periods,former_groups,founded,founders,groups_count,hometown,introduction,link,name,native_names,parent_company,parent_company_link,revenue,socials,subsidiary_links,subsidiary_names
,,,,,,,,0,,"https://kpopping.com/profiles/idol/Hyeyoung,https://kpopping.com/profiles/idol/Yumi,https://kpopping.com/profiles/idol/Skull,https://kpopping.com/profiles/idol/Jaehyo,https://kpopping.com/profiles/idol/Kyung,https://kpopping.com/profiles/idol/Taeil2,https://kpopping.com/profiles/idol/B-Bomb,https://kpopping.com/profiles/idol/U-Kwon,https://kpopping.com/profiles/idol/Zico,https://kpopping.com/profiles/idol/P-O,https://kpopping.com/profiles/idol/Yuri3,https://kpopping.com/profiles/idol/Jucy,https://kpopping.com/profiles/idol/SAAY,https://kpopping.com/profiles/idol/Yeon-Joo,https://kpopping.com/profiles/idol/BEBE-YANA","Hyeyoung,Yumi,Skull,Jaehyo,Kyung,Taeil,B-Bomb,U-Kwon,Zico,P.O.,Yuri,Jucy,SAAY,Yeon Joo,BÉBE YANA","2008 - 2011,2008 - 2011,2009 - 2011,2011 - 2013,2011 - 2013,2011 - 2013,2011 - 2013,2011 - 2013,2011 - 2013,2011 - 2013,2012 - 2015,2012 - 2015,2012 - 2015,2012 - 2015,2012 - 2015","https://kpopping.com/profiles/group/Miss,https://kpopping.com/profiles/group/Block-B,https://kpopping.com/profiles/group/EvoL,https://kpopping.com/profiles/group/Xeno-T","Miss $,Block B,EvoL,Xeno-T","2009 - 2015,2011 - 2013,2012 - 2015,2013 - 2015",,2009,Cho PD,0,Seoul,"Stardom Entertainment (Korean: 스타덤) (formerly known as Brand New Stardom Entertainment) was a music record label based in South Korea. Founded by South Korean entertainer Cho PD during mid-2009, the company was renamed Stardom Entertainment when it split into Stardom Entertainment and Brand New Music. In July 2015, it was acquired by Hunus Entertainment.",https://kpopping.com/company/Stardom-Entertainment,Stardom Entertainment,스타덤,,,,,,
Crucial Star,https://kpopping.com/profiles/idol/Crucial-Star,Crucial Star,2020 - Present,,,,,1,,,,,,,,,2020,Crucial Star,0,Seoul,Starry Nightt Music (스태리나잇뮤직) is a South Korean hip-hop & R&B label founded by Crucial Star in 2020.,https://kpopping.com/company/Starry-Nightt-Music,Starry Nightt Music,스태리나잇뮤직,,,,"https://www.facebook.com/starrynighttmusic,https://www.instagram.com/starrynighttmusic/,https://www.youtube.com/starrynighttmusic?reload=9,http://starrynighttmusic.com/",,
,https://kpopping.com/profiles/idol/Yoon-Eun-Bin,Yoon Eun Bin,2018 - Present,,,,,1,,"https://kpopping.com/profiles/idol/Kim-Dayeon,https://kpopping.com/profiles/idol/Hong-Ye-Ji,https://kpopping.com/profiles/idol/Yujeong5,https://kpopping.com/profiles/idol/Yubin2","Kim Dayeon,Hong Ye Ji,Yujeong,Yubin","2018 - 2020,2018 - 2020,2018 - 2019,2018 - 2019",,,,,2018,,0,,STARDIUM (스타디움) is a record label in South Korea.,https://kpopping.com/company/STARDIUM,STARDIUM,스타디움,,,,"https://www.facebook.com/inSTARDIUM/?ref=page_internal,https://twitter.com/RNDstardium,https://www.instagram.com/instardium,https://www.youtube.com/c/inSTARDIUM/featured,https://www.main-stardium.com/",,
Yu Miyeong,,,,,,,,0,,,,,"https://kpopping.com/profiles/group/La-TTE,https://kpopping.com/profiles/group/Love-Cubic","La_TTE,Love Cubic","2012 - 2012,2013 - 2017",,2012,,0,Seoul,Starcubic Entertainment (스타큐빅엔터테인먼트) was a South Korean record label and entertainment agency. They also rented out outfits for girl groups.,https://kpopping.com/company/Starcubic-Entertainment,Starcubic Entertainment,스타큐빅엔터테인먼트,,,,https://blog.naver.com/starcubicent,,
,https://kpopping.com/profiles/idol/Yun-Yudam,Yun Yudam,2018 - Present,,,,,1,,,,,,,,,2013,,0,Seoul,"StarCore Academy (에스티씨아카데미), also known as STC Academy is an academy and agency in South Korea.",https://kpopping.com/company/StarCore-Academy,StarCore Academy,에스티씨아카데미,,,,"https://www.facebook.com/starcore.entertainment,https://cafe.naver.com/starline2013",,
Wang ZiJie,,,,,,,,0,,,,,,,,,2013,Wang ZiJie,0,Shanghai,"Shanghai STAR48 Culture Media Co., Ltd. (上海丝芭文化传媒集团有限公司) (better known as STAR48 (丝芭传媒)) is a Chinese entertainment company. Originally founded in 2013 by Wang ZiJie, the company is most known for being home to popular Chinese girl group SNH48.",https://kpopping.com/company/STAR48,STAR48,스타48,,,999999.99 Million (2017),"https://weibo.com/u/6590544746,https://www.48.cn/",,
,"https://kpopping.com/profiles/idol/Diamond,https://kpopping.com/profiles/idol/Kiki,https://kpopping.com/profiles/idol/Bee,https://kpopping.com/profiles/idol/Tako,https://kpopping.com/profiles/idol/Akira,https://kpopping.com/profiles/idol/Eliwa,https://kpopping.com/profiles/idol/Lynn,https://kpopping.com/profiles/idol/Ma-YuLing,https://kpopping.com/profiles/idol/Wang-QiuRu,https://kpopping.com/profiles/idol/Liang-Jiao,https://kpopping.com/profiles/idol/Liang-Qiao","Diamond,Kiki,Bee,Tako,Akira,Eliwa,Lynn,Ma YuLing,Wang QiuRu,Liang Jiao,Liang Qiao","2012 - Present,2012 - Present,2012 - Present,2012 - Present,2013 - Present,2014 - Present,2015 - Present,2016 - Present,2017 - Present,2018 - Present,2018 - Present",https://kpopping.com/profiles/group/7SENSES,7SENSES,2017 - Present,,11,,,,,,,,,2010,,1,Shanghai,"Shanghai STAR48 Culture Media Co., Ltd. (Chinese: 上海丝芭文化传媒集团有限公司, Korean: 상하이 STAR48 문화 미디어 유한 회사) is a Chinese entertainment company founded in 2010.",https://kpopping.com/company/STAR48-Culture-Media,STAR48 Culture Media,"STAR48 문화 미디어,STAR48カルチャーメディア",,,,https://www.48.cn/,,
Park Young Ho,https://kpopping.com/profiles/idol/Rena,Rena,2014 - Present,https://kpopping.com/profiles/group/JBJ95,JBJ95,2018 - Present,,1,,"https://kpopping.com/profiles/idol/Nine2,https://kpopping.com/profiles/idol/Danbee,https://kpopping.com/profiles/idol/Duri,https://kpopping.com/profiles/idol/Hami,https://kpopping.com/profiles/idol/Chu-Hwa-Jeong,https://kpopping.com/profiles/idol/EJ","Nine,Danbee,Duri,Hami,Chu Hwa Jeong,EJ","2014 - 2015,2014 - 2015,2014 - 2015,2014 - 2017,2015 - 2017,2016 - 2017",https://kpopping.com/profiles/group/D-Holic,D.Holic,2014 - 2017,,2013,,1,Seoul,Star Road Entertainment (스타로드 엔터테인먼트; formerly known as H.Mate Entertainment) is a South Korean record label and entertainment agency.,https://kpopping.com/company/Star-Road-Entertainment,Star Road Entertainment,스타로드 엔터테인먼트,,,,"https://www.facebook.com/스타로드-엔터테인먼트-1303242273075487/,https://twitter.com/starroadent/,https://www.instagram.com/starroadent/,https://www.youtube.com/channel/UCQYGWPk0LydfEA47eHnF6oQ,https://starroadent.com/default/",,
,"https://kpopping.com/profiles/idol/Dara,https://kpopping.com/profiles/idol/Kriesha-Chu","Dara,Kriesha Chu","2004 - Present,2018 - Present",,,,,2,,,,,,,,,1995,ABS - CBN Entertainment group,0,Quezon City,"Star Music (스타 음악), formerly known as Star Records, is a record label in the Philippines owned and operated by media conglomerate ABS-CBN Corporation. It was formerly a separate company operating as a wholly owned subsidiary of ABS-CBN until 2013 when it was merged to ABS-CBN Film Productions, Inc. It manages the Philippines activities of Kriesha Chu.",https://kpopping.com/company/Star-Music,Star Music,"스타 음악,スターミュージック",,,,"https://www.facebook.com/starmusicph,https://twitter.com/StarMusicPH,https://www.instagram.com/starmusicph,https://www.youtube.com/channel/UCIWZ1_W5BqsvW9fm1cYFPpQ,https://music.abs-cbn.com/",,
,https://kpopping.com/profiles/idol/Wen-Zhe,Wen Zhe,2018 - Present,,,,,1,,,,,,,,,2016,,0,,"Star Master Entertainment (Chinese: 匠星娱乐, Korean: 스타마스터 엔터테인먼트, Japanese: スターマスターエンターテインメント) is a Chinese entertainment company.",https://kpopping.com/company/Star-Master-Entertainment,Star Master Entertainment,"스타마스터 엔터테인먼트,スターマスターエンターテインメント",,,,,,
Im Jongmin,"https://kpopping.com/profiles/idol/SE7EN,https://kpopping.com/profiles/idol/Vok,https://kpopping.com/profiles/idol/Hyeyeon2","SE7EN,Vok,Hyeyeon","2018 - Present,2018 - Present,2018 - Present","https://kpopping.com/profiles/group/LIMITLESS,https://kpopping.com/profiles/group/GeeGu,https://kpopping.com/profiles/group/ONO-GIRLZ","LIMITLESS,GeeGu,ONO GIRLZ","2018 - Present,2018 - Present,2018 - Present",,3,,,,,,,,,2018,,3,Seoul,"Star Ent. (스타이엔티; also stylized as STARENT) is a South Korean record label and entertainment company. On August 24, 2018, ONO Entertainment and NOS Entertainment (now known as GF Entertainment) announced they had signed an investment contract with the company, which is a subsidiary under KSTAR Group.",https://kpopping.com/company/Star-Ent,Star Ent.,스타이엔티,,,,"https://www.instagram.com/starent.official/,http://www.starent.tv/",,
,https://kpopping.com/profiles/idol/Sungah,Sungah,2012 - Present,"https://kpopping.com/profiles/group/ZE-A,https://kpopping.com/profiles/group/Imfact","ZE:A,Imfact","2010 - Present,2016 - Present",,1,,"https://kpopping.com/profiles/idol/Lee-Ji-Hyun,https://kpopping.com/profiles/idol/Park-Jung-Ah,https://kpopping.com/profiles/idol/Jun-Eun-Mi,https://kpopping.com/profiles/idol/Jung-Yu-Jin,https://kpopping.com/profiles/idol/Cho-Ha-Rang,https://kpopping.com/profiles/idol/Seo-In-Young,https://kpopping.com/profiles/idol/Eunjung2,https://kpopping.com/profiles/idol/Baby-J,https://kpopping.com/profiles/idol/Yoon-Jin-Sol,https://kpopping.com/profiles/idol/Rana,https://kpopping.com/profiles/idol/Bini,https://kpopping.com/profiles/idol/Minha,https://kpopping.com/profiles/idol/Hyemi,https://kpopping.com/profiles/idol/Euaerin,https://kpopping.com/profiles/idol/Eunji5,https://kpopping.com/profiles/idol/Sera,https://kpopping.com/profiles/idol/Jaekyung2,https://kpopping.com/profiles/idol/Lee-Sem,https://kpopping.com/profiles/idol/Hyuna2,https://kpopping.com/profiles/idol/Yewon,https://kpopping.com/profiles/idol/Gyeongree,https://kpopping.com/profiles/idol/Yunji2,https://kpopping.com/profiles/idol/Eunice,https://kpopping.com/profiles/idol/Jo-Ga-Bin,https://kpopping.com/profiles/idol/Han-Hye-Ri,https://kpopping.com/profiles/idol/Sihyeon,https://kpopping.com/profiles/idol/Keumjo,https://kpopping.com/profiles/idol/Dawon4,https://kpopping.com/profiles/idol/Shim-Chaeeun,https://kpopping.com/profiles/idol/Jueun2,https://kpopping.com/profiles/idol/Hyogyeong,https://kpopping.com/profiles/idol/Yeori","Lee Ji Hyun,Park Jung Ah,Jun Eun Mi,Jung Yu Jin,Cho Ha Rang,Seo In Young,Eunjung,Baby J,Yoon Jin Sol,Rana,Bini,Minha,Hyemi,Euaerin,Eunji,Sera,Jaekyung,Lee Sem,Hyuna,Yewon,Gyeongree,Yunji,Eunice,Jo Ga Bin,Han Hye Ri,Sihyeon,Keumjo,Dawon,Shim Chaeeun,Jueun,Hyogyeong,Yeori","2001 - 2006,2001 - 2009,2001 - 2002,2001 - 2002,2002 - 2006,2002 - 2017,2007 - 2014,2007 - 2015,2010 - 2014,2010 - 2011,2010 - 2011,2010 - 2016,2010 - 2019,2010 - 2016,2010 - 2014,2010 - 2014,2010 - 2010,2010 - 2014,2010 - 2016,2011 - 2016,2012 - 2019,2013 - 2019,2014 - 2015,2014 - 2019,2015 - 2017,2015 - 2019,2015 - 2019,2016 - 2019,2016 - 2016,2016 - 2019,2016 - 2019,2017 - 2019","https://kpopping.com/profiles/group/Jewelry,https://kpopping.com/profiles/group/9MUSES,https://kpopping.com/profiles/group/Nasty-Nasty,https://kpopping.com/profiles/group/ARIAZ","Jewelry,9MUSES,Nasty Nasty,ARIAZ","2001 - 2015,2010 - 2019,2014 - 2019,2016 - 2019",,2000,Shin Ju Hak,2,Seoul,Star Empire Entertainment (스타제국) is a South Korean record label and entertainment agency.,https://kpopping.com/company/Star-Empire-Entertainment,Star Empire Entertainment,스타제국,,,,"https://twitter.com/starempire_,https://www.youtube.com/user/Starempireofficial,http://www.starempire.co.kr/home.html",https://kpopping.com/company/Rising-Star-Entertainment,Rising Star Entertainment
,,,,,,,,0,,"https://kpopping.com/profiles/idol/Gilme,https://kpopping.com/profiles/idol/Lee-Hae-In,https://kpopping.com/profiles/idol/Luri,https://kpopping.com/profiles/idol/Youngheun,https://kpopping.com/profiles/idol/Hyelin2,https://kpopping.com/profiles/idol/Daeun5,https://kpopping.com/profiles/idol/Heewon","Gilme,Lee Hae In,Luri,Youngheun,Hyelin,Daeun,Heewon","2015 - 2016,2016 - 2016,2016 - 2016,2016 - 2016,2016 - 2016,2016 - 2016,2016 - 2016",https://kpopping.com/profiles/group/LHEA,LHEA,2016 - 2016,,2015,,0,Seoul,"SS Entertainment (SS엔터테인먼트) is a South Korean record label and entertainment agency. It was founded in 2015 as a result of the mergers between GYM Entertainment and JKSpace Entertainment. In April 2016, GYM split from the company.",https://kpopping.com/company/SS-Entertainment,SS Entertainment,SS엔터테인먼트,,,,https://twitter.com/ssenterofficial,,
Choi Yuri,"https://kpopping.com/profiles/idol/Roa5,https://kpopping.com/profiles/idol/Ahri,https://kpopping.com/profiles/idol/Juri2,https://kpopping.com/profiles/idol/Rena2","Roa,Ahri,Juri,Rena","2021 - Present,2021 - Present,2021 - Present,2021 - Present",https://kpopping.com/profiles/group/Rocking-Doll,Rocking Doll,2021 - Present,,4,,,,,,,,,2020,,1,"Gangnam-gu, Seoul",SRP Entertainment (에스알피엔터테인먼트) is a South Korean record label and entertainment agency established in December 2020 by Choi Yuri.,https://kpopping.com/company/SRP-Entertainment,SRP Entertainment,"에스알피엔터테인먼트,SRPエンターテインメント",,,,"https://www.facebook.com/srpentertainment/?ref=page_internal,https://twitter.com/srpent20,https://www.instagram.com/srpent_,https://www.youtube.com/channel/UCFWkb4Z9_1NkPgdYE1ay5og,https://www.srp-ent.com/html/",,
Yoon Ji Won,"https://kpopping.com/profiles/idol/Yujin5,https://kpopping.com/profiles/idol/Yunjeong,https://kpopping.com/profiles/idol/Chaerin2,https://kpopping.com/profiles/idol/Eungi,https://kpopping.com/profiles/idol/Soree,https://kpopping.com/profiles/idol/Cindy2,https://kpopping.com/profiles/idol/Leeda2,https://kpopping.com/profiles/idol/Danbi2,https://kpopping.com/profiles/idol/Harin4,https://kpopping.com/profiles/idol/Soyeon5,https://kpopping.com/profiles/idol/Suna2,https://kpopping.com/profiles/idol/Hayeon2,https://kpopping.com/profiles/idol/Eunbi3","Yujin,Yunjeong,Chaerin,Eungi,Soree,Cindy,Leeda,Danbi,Harin,Soyeon,Suna,Hayeon,Eunbi","2017 - Present,2017 - Present,2017 - Present,2017 - Present,2019 - Present,2020 - Present,2020 - Present,2020 - Present,2020 - Present,2021 - Present,2021 - Present,2021 - Present,2021 - Present","https://kpopping.com/profiles/group/Hi-Cutie,https://kpopping.com/profiles/group/Like-Me","Hi Cutie,Like Me","2017 - Present,2020 - Present",,13,,"https://kpopping.com/profiles/idol/Hayeong,https://kpopping.com/profiles/idol/Eunjeong,https://kpopping.com/profiles/idol/Siwoo4","Hayeong,Eunjeong,Siwoo","2017 - 2017,2017 - 2018,2020 - 2020",https://kpopping.com/profiles/group/Solia,Solia,2021 - 2021,,2005,,2,Bucheon,Space Music Entertainment (스페이스 뮤직 엔터테인먼트; or simply as Space Music) is a South Korean entertainment agency.,https://kpopping.com/company/Space-Music-Entertainment,Space Music Entertainment,스페이스 뮤직 엔터테인먼트,,,,"https://www.facebook.com/spacemusicent/,https://www.instagram.com/space_music_entertainment/,https://www.youtube.com/channel/UC8fKIdJZ9l8muitH-xZ1jrQ,https://www.spacemusic.co.kr/",,
,,,,,,,,0,,"https://kpopping.com/profiles/idol/Jung-Hoe-Min,https://kpopping.com/profiles/idol/Taehyun2,https://kpopping.com/profiles/idol/BOYHOOD","Jung Hoe Min,Taehyun,BOYHOOD","2017 - 2019,2017 - 2019,2018 - 2018",https://kpopping.com/profiles/group/South-Club,South Club,2017 - 2019,,2017,Nam Tae Hyun,0,Seoul,"South Buyers Club (사우스 바이어스 클럽) was a South Korean entertainment company founded in 2017 by former WINNER member Nam Tae Hyun to manage his activiies and the activities of his band South Club. It was closed on November 5, 2019 and he and South club signe with P&B Entertainment a subsidiary of Soul Shop Entertainment.",https://kpopping.com/company/South-Buyers-Club,South Buyers Club,"사우스 바이어스 클럽,サウスバイヤーズクラブ",,,,,,
,,,,,,,,0,21,"https://kpopping.com/profiles/idol/Haee,https://kpopping.com/profiles/idol/Yerin,https://kpopping.com/profiles/idol/Eunha,https://kpopping.com/profiles/idol/Yuju,https://kpopping.com/profiles/idol/SinB,https://kpopping.com/profiles/idol/Umji,https://kpopping.com/profiles/idol/Sowon","Haee,Yerin,Eunha,Yuju,SinB,Umji,Sowon","2012 - 2015,2014 - 2021,2014 - 2021,2014 - 2021,2014 - 2021,2014 - 2021,2014 - 2021","https://kpopping.com/profiles/group/GLAM,https://kpopping.com/profiles/group/GFRIEND","GLAM,GFRIEND","2012 - 2015,2015 - 2021",,2009,So Sung Jin,0,Seoul,"Source Music (쏘스뮤직) is a South Korean entertainment company. On July 28, 2019, it was announced that Big Hit Entertainment had acquired Source Music, and therefore would become its subsidiary.",https://kpopping.com/company/Source-Music,Source Music,쏘스뮤직,HYBE Labels,https://kpopping.com/company/HYBE-Labels,,,,
,,,,,,,,0,,"https://kpopping.com/profiles/idol/The-Quiett,https://kpopping.com/profiles/idol/Mad-Clown,https://kpopping.com/profiles/idol/Crucial-Star","The Quiett,Mad Clown,Crucial Star","2004 - 2011,2008 - 2011,2010 - 2011",,,,,2004,"Kebee, The Quiett",0,Seoul,"Soul Company (Hangul: 소울컴퍼니) was an independent Korean hip hop record label and talent agency based in Seoul, South Korea. It was founded in 2004 by rappers Kebee and The Quiett and played an important role in the foundation of the underground hip hop scene in South Korea. The label represented rappers such as Crucial Star and Mad Clown. Soul Company's dissolution was announced in September 2011, and the company ceased operations in November of the same year.",https://kpopping.com/company/Soul-Company,Soul Company,소울컴퍼니,,,,"https://www.facebook.com/SoulCompanyMusic,https://twitter.com/SoulCompany",,
,"https://kpopping.com/profiles/idol/Nina3,https://kpopping.com/profiles/idol/Star-H,https://kpopping.com/profiles/idol/Rody","Nina,Star.☆H,Rody","2021 - Present,2021 - Present,2021 - Present",https://kpopping.com/profiles/group/LALA-GIRLS,LALA GIRLS,2021 - Present,,3,,,,,,,,,2013,,1,"Gwangjin-gu, Seoul",Soonsu Dance Company (순수댄스컴퍼니) is a South Korean dance academy and entertainment company.,https://kpopping.com/company/Soonsu-Dance-Company,Soonsu Dance Company,"순수댄스컴퍼니,スンスダンスカンパニー",,,,"https://www.instagram.com/soonsudance,https://www.youtube.com/channel/UCgSYxNa5kosRDsEEqkWgV_Q,https://www.soonsudance.com/",,
,"https://kpopping.com/profiles/idol/msftz,https://kpopping.com/profiles/idol/DEMIAN","msftz,DEMIAN","2020 - Present,2020 - Present",,,,,2,,"https://kpopping.com/profiles/idol/Yeseul2,https://kpopping.com/profiles/idol/BORAN","Yeseul,BORAN","2014 - 2017,2014 - 2016","https://kpopping.com/profiles/group/Wassup,https://kpopping.com/profiles/group/WINGS,https://kpopping.com/profiles/group/C-I-V-A","Wassup,WINGS,C.I.V.A","2013 - 2019,2014 - 2017,2016 - 2016",,1989,,0,Seoul,"Sony Music Entertainment Korea (소니뮤직엔터테인먼트코리아) is a subsidiary of the American global music conglomerate Sony Music Entertainment, based in Seoul, South Korea. The company manages native South Korean artists as well as Western artists' promotions in South Korea. The company also functions as a record label and distributes music.",https://kpopping.com/company/Sony-Music-Entertainment-Korea,Sony Music Entertainment Korea,소니뮤직엔터테인먼트코리아,Sony Music Entertainment,https://kpopping.com/company/Sony-Music-Entertainment,,"https://www.facebook.com/sonymusickorea,https://twitter.com/sonymusickr_pop,https://www.instagram.com/sonymusickorea/,https://www.youtube.com/c/SonymusicCoKr,https://sonymusic.co.kr/",,
