,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
1709,1709,HPOLb,HEXPOL AB ser. B (HPOLb),www.hexpol.com,"Skeppsbron 3 Malmö, 211 20 Sweden",4697,Chemicals,ORD,investing
1710,1710,JUP,Jupiter Fund Management Plc (JUP),www.jupiteram.com/en/Jupiter-Fund-Management-plc,"The Zig Zag Building 70 Victoria Street London, SW1E 6SQ United Kingdom",590,Capital Markets,ORD,investing
1711,1711,NFC,Next Fifteen Communications Group (NFC),www.next15.com,"75 Bermondsey Street London, SE1 3XF United Kingdom",2077,Media,ORD,investing
1712,1712,AKER,Aker ASA (AKER),www.akerasa.com,"OksenOeyveien 10 Lysaker, 1366 Norway",1605,Diversified Financial Services,ORD,investing
1713,1713,CSPC,Countryside Properties PLC (CSPC),www.countrysideproperties.com,"Countryside House The Drive Brentwood, CM13 3AT United Kingdom",1924,Household Durables,ORD,investing
1714,1714,LINI,Linde PLC (LINI),www.linde.com,"The Priestley Centre 10 Priestley Road Surrey Research Park Guildford, GU2 7XY United Kingdom",72159,Chemicals,ORD,investing
1715,1715,TRG,TR European Growth Trust Plc (TRG),www.henderson.com/ukpi/fund/171/tr-european-growth-trust-plc,"201 Bishopsgate London, EC2M 3AE United Kingdom",-,Capital Markets,Closed-End,investing
1716,1716,GFCP,Gecina SA (GFCP),www.gecina.fr,"16 rue des capucines cedex 02 Paris, 75084 France",490,Equity Real Estate Investment Trusts (REITs),ORD,investing
1717,1717,3IN,3I Infrastructure PLC (3IN),www.3i-infrastructure.com,"16 Palace Street London, SW1E 5JD United Kingdom",-,Capital Markets,Closed-End,investing
1718,1718,BCU,Brunello Cucinelli (BCU),www.brunellocucinelli.com,"Viale Parco dell’Industria 5 Solomeo, Italy",2127,"Textiles, Apparel & Luxury Goods",ORD,investing
1719,1719,ARLG,Aareal Bank AG (ARLG),www.aareal-bank.com,"Paulinenstrasse 15 Wiesbaden, 65189 Germany",3115,Thrifts & Mortgage Finance,ORD,investing
1720,1720,LSEG,London Stock Exchange Group PLC (LSEG),www.lseg.com,"10 Paternoster Square London, EC4M 7LS United Kingdom",5554,Capital Markets,ORD,investing
1721,1721,VITR,Vitrolife AB (VITR),www.vitrolife.com,"Gustaf Werners gata 2 Gothenburg, 421 32 Sweden",423,Biotechnology,ORD,investing
1722,1722,TELIA,Telia Company AB (TELIA),www.teliacompany.com,"StjAerntorget 1 Solna, 169 94 Sweden",19812,Diversified Telecommunication Services,ORD,investing
1723,1723,AWE,Alphawave IP Group PLC (AWE),www.awaveip.com,"65 Gresham Street 6th Floor London, EC2V 7NQ United Kingdom",132,Semiconductors & Semiconductor Equipment,ORD,investing
1724,1724,NEXS,Nexans SA (NEXS),www.nexans.com,"Le Vinci 4 allée de l’Arche Courbevoie, 92400 France",20223,Electrical Equipment,ORD,investing
1725,1725,XPP,XP Power Ltd (XPP),www.xppowerplc.com,"No. 02-02, Haw Par Technocentre Lobby B 401 Commonwealth Drive Singapore, 149598 Singapore",2263,Electrical Equipment,ORD,investing
1726,1726,RBIV,Raiffeisen Bank International AG (RBIV),www.rbinternational.com,"Am Stadtpark 9 Vienna, 1030 Austria",45825,Banks,ORD,investing
1727,1727,BMAX,Byggmax Group AB (BMAX),www.byggmax.se,"Armégatan 38 Solna, 171 71 Sweden",1605,Specialty Retail,ORD,investing
1728,1728,AXAF,AXA SA (AXAF),www.axa.com,"25, avenue Matignon Paris, 75008 France",110278,Insurance,ORD,investing
1729,1729,CMCX,CMC Markets PLC (CMCX),www.cmcmarkets.com,"133 Houndsditch London, EC3A 7BX United Kingdom",873,Capital Markets,ORD,investing
