,Unnamed: 0,name,title,company_ticker,source
34282,34282,Alan Charles Lovell,Independent Non-Executive Chairman,SFES,investing
34283,34283,Adam Paul Moloney,CFO & Director,BLTGB,investing
34284,34284,Terry Michael Dugdale,CEO & Executive Director,FCRM,investing
34285,34285,Janice Margaret Brown,Non-Executive Director,TIGT,investing
34286,34286,James Milne Fish,"CFO, Company Secretary & Executive Director",FIPPG,investing
34287,34287,Karen Myers,Independent Non-Executive Director,PODP,investing
34288,34288,Andrey Urievich Kuznetsov,Director of Operations & Executive Director,FARF,investing
34289,34289,Julia Marguerite Porter,Independent Non-Executive Director,SFES,investing
34290,34290,Samer Zahed Alsaifi,Independent Director,SIHL,investing
34291,34291,Jennifer Anne Babington,Independent Non-Executive Chairman,FCRM,investing
34292,34292,Catherine E. Michel,Independent Non-Executive Director,BLTGB,investing
34293,34293,Jeremy James Brade,Non-Executive Director,FCRM,investing
34294,34294,David N. C. Garman,Independent Non-Executive Director,TIGT,investing
34295,34295,Jonathan Charles Deacon Turner,Non-Executive Director,FCRM,investing
34296,34296,Neil D. Crabb,CEO & Executive Director,FIPPG,investing
34297,34297,Nicholas John Bridgen,CEO & Director,FARF,investing
34298,34298,Dominic Joseph Lavelle,Senior Independent Non-Executive Director,FCRM,investing
34299,34299,Brigid Sutcliffe,Director,TIGT,investing
34300,34300,Jacqueline Ann McKay,COO & Executive Director,FIPPG,investing
34301,34301,Louis Philip Chetwynd Taylor,Director,BIPS,investing
34302,34302,Petrus Nienaber,Non-Executive Director,FARF,investing
34303,34303,Philip J. Austin,Director,BIPS,investing
34304,34304,Matthew White,Chief Commercialisation Officer & Executive Director,FIPPG,investing
34305,34305,John Boothman,Director,BIPS,investing
34306,34306,Christopher James Thomas,Non Executive Director,FARF,investing
34307,34307,Winifred Elsie Robbins,Non-Executive Director,BIPS,investing
34308,34308,Campbell Wilson,Independent Non-Executive Director,FIPPG,investing
34309,34309,Christine Elaine Johnson,Director,BIPS,investing
34310,34310,Kate Bolsover,Senior Independent Director,BIPS,investing
34311,34311,Julia Elizabeth King,Independent Non-Executive Director,FIPPG,investing
34312,34312,Clive A. H. Nicholson,Chairman,BIPS,investing
34313,34313,Caroline Dutot,Director,BIPS,investing
34314,34314,Robert Norman Scott,Independent Non-Executive Chairman,CCZ,investing
34315,34315,John Roger Shaw,CEO & Director,ITXI,investing
34316,34316,James Joseph Barber,Independent Non-Executive Chairman,ITXI,investing
34317,34317,John Ingalls Snow,Independent Non-Executive Director,ITXI,investing
34318,34318,Bryan Crawford Dobson,Independent Non-Executive Director,ITXI,investing
34319,34319,Simon Paull,MD & Director,CCZ,investing
34320,34320,Stuart James McMaster,Director,BIPS,investing
34321,34321,Gerrard Hall,Independent Non-Executive Director,CCZ,investing
34322,34322,Duncan Antony Hilder Baxter,Senior Independent Non-Executive Director of Aberdeen Asset Management Asia Limited,AAIF,investing
34323,34323,Peter Anthony Simmonds,Independent Non-Executive Chairman,CALL,investing
34324,34324,Geoffrey Charles Reed,Independent Non-Executive Director,CCZ,investing
34325,34325,Charles Alexander Evan Spicer,Independent Non-Executive Chairman,MJH,investing
34326,34326,Heather MacCallum,Director,BIPS,investing
34327,34327,Sophie Tomkins,Independent Non-Executive Director,CALL,investing
34328,34328,Peter A. K. Arthur,Chairman of Aberdeen Asset Management Asia Limited,AAIF,investing
34329,34329,Peter Connell,CFO & Director,MJH,investing
34330,34330,Gary Browning,Independent Non-Executive Director,CALL,investing
34331,34331,Daniel Robert-Morgan Edwards,Group MD & Director,SAGS,investing
34332,34332,Andrey Berzins,Independent Non-Executive Director of Aberdeen Asset Management Asia Limited,AAIF,investing
34333,34333,Lewanne Carminati,"Finance Director, CFO & Director",SLPL,investing
34334,34334,Andreas Josef Tautscher,Independent Non-Executive Director,MJH,investing
34335,34335,Simon William Cleaver,CEO & Director,CALL,investing
34336,34336,Ana Cukic Armstrong,Independent Non-Executive Director of Aberdeen Asset Management Asia Limited,AAIF,investing
34337,34337,Sameet Vohra,CFO & Director,SAGS,investing
34338,34338,Johannes Jacobus Prinsloo,"MD, CEO & Director",SLPL,investing
34339,34339,Jonathan Fraser Bale,Executive Director & Company Secretary,MJH,investing
34340,34340,Trevor Mervyn Jones,Member of Advisory Board,OBI,investing
34341,34341,Charles Clarke,Chairman of Aberdeen Asset Management Asia Limited,AAIF,investing
34342,34342,Paul John Williams,CFO & Director,CALL,investing
34343,34343,Martyn Roy Ratcliffe,Executive Chairman,SAGS,investing
34344,34344,Roger Alyn Williams,Independent Non-Executive Director,SLPL,investing
34345,34345,Matthew Donald Jeremy Hudson,"Founder, CEO & Director",MJH,investing
34346,34346,Stuart Angus Murray,Independent Non-Executive Chairman of the Board,SLPL,investing
34347,34347,Nicky McCabe,Member of the Board of Director,AAIF,investing
34348,34348,Michael Lacey-Solymar,Senior Independent Director,SAGS,investing
34349,34349,Carl Timothy Farrell,Non-Executive Director,CALL,investing
34350,34350,Nicholos James Hellyer,"CFO, Company Secretary & Director",PTRO,investing
34351,34351,Geoffrey Richard Miller,Independent Non-Executive Director,MJH,investing
34352,34352,Willy Siret,Deputy Chief Executive Officer of Operations & Director,LNA,investing
34353,34353,Robert Kirkby,Independent Non-Executive Director,AAIF,investing
34354,34354,Peter Michael Bertram,Independent Non-Executive Director,SAGS,investing
34355,34355,Eileen Carr,Company Secretary & Independent Non-Executive Director,SLPL,investing
34356,34356,Pieter Christiaan Verkade,Independent Non Executive Director,PTRO,investing
34357,34357,Mark Hubert Pattimore,MD of International Administration & Executive Director,MJH,investing
34358,34358,Jon Brett,Acting Finance Director & Director,SAGS,investing
34359,34359,Adrian James Reynolds,Independent Non-Executive Director,SLPL,investing
34360,34360,Subash Menon,"Co-Founder, CEO, MD & Executive Director",PTRO,investing
34361,34361,Jean Paul Siret,"Founder, Chairman & CEO",LNA,investing
34362,34362,Sudeesh Yezhuvath,"Co-Founder, COO & Executive Director",PTRO,investing
34363,34363,Michael William-Davis Howell,Independent Non-Executive Director,GMAA,investing
34364,34364,Damien Billard,Deputy CEO of Finance & Director,LNA,investing
34365,34365,Peter Brown,Non-Executive Director,GMAA,investing
34366,34366,Stephen George Mount,Independent Non-Executive Director,GMAA,investing
34367,34367,Christopher John David Clarke,Independent Non-Executive Director,GMAA,investing
34368,34368,Daniel D. Ruback,CFO & Executive Director,GMAA,investing
34369,34369,Chi Keung To,Non-Executive Chairman,GMAA,investing
34370,34370,Richard Joseph Day,Independent Non-Executive Chairman,PTRO,investing
34371,34371,Stephen Peter Wright,"Co-Founder, Chief Compliance Officer & Executive Director",GMAA,investing
34372,34372,Noel Lamb,Chairman,AJG,investing
34373,34373,Marwan Abdel-Khalek,"Co-Founder, Group CEO & Executive Director",GMAA,investing
34374,34374,Robert Dardanne,Director,LNA,investing
34375,34375,Daniel Braud,Independent Director,LNA,investing
34376,34376,Andrew Martin Smith,Director,AJG,investing
34377,34377,Alexandre Tremblin,Censor,LNA,investing
34378,34378,Jane Elizabeth Silber,Independent Non-Executive Director,INHC,investing
34379,34379,Takeshi Murakami,Director,AJG,investing
34380,34380,Patricia Rosiod,Independent Director,LNA,investing
34381,34381,Christopher Michael-Kennedy Spencer,Independent Non-Executive Chairman,INHC,investing
34382,34382,Robert Henry Weisz,CEO & Director,FNXF,investing
34383,34383,Maud Roux,Independent Director,LNA,investing
34384,34384,Nicholas McInnes,Independent Non-Executive Director,CRDL,investing
34385,34385,Eric Boyle,Director,AJG,investing
34386,34386,Lucinda Sharman-Munday,Independent Non-Executive Director,FNXF,investing
34387,34387,Jean-Francois Billet,Director,LNA,investing
34388,34388,Andrew David Williams,Non-Executive Director,INHC,investing
34389,34389,Nicholas Scott Smith,CEO & Executive Director,CRDL,investing
34390,34390,Philippe de Loubens de Verdalle,Director,LNA,investing
34391,34391,William Richard Neale,Founder & Non-Executive Director,FNXF,investing
34392,34392,Richard N. G. Pavry,Non Executive Director,AJG,investing
34393,34393,Leslie-Ann Reed,Independent Non-Executive Director,INHC,investing
34394,34394,Ian James Buddery,Non-Executive Chairman,CRDL,investing
34395,34395,Philippe Quelennec,Censor,LNA,investing
34396,34396,Michael Andrew Foulkes,"CFO, Company Secretary & Executive Director",FNXF,investing
34397,34397,Richard Norman Legh Huntingford,Non-Executive Director,JMF,investing
34398,34398,Hugo Stephenson,Interim Head of Product & Development and Group Executive Director,INHC,investing
34399,34399,John Andrew Davis,Independent Non-Executive Director,CRDL,investing
34400,34400,Peter John Williamson,Independent Non-Executive Director,IDH,investing
34401,34401,Antony Lemarchand,Censor,LNA,investing
34402,34402,Edward Spurrier,Independent Non-Executive Chairman,FNXF,investing
34403,34403,William Gordon McQueen,Non Executive Director,JMF,investing
34404,34404,Jaap Stuut,CEO & Director,IDH,investing
34405,34405,Arnaud Lachaume,Member of the Advisory Board,CRDL,investing
34406,34406,Mark Rupert Maxwell Fryer,Group Finance Director & Executive Director,AUG,investing
34407,34407,Flavie Lorre,Independent Director,LNA,investing
34408,34408,James Balmain,CEO & Executive Director,INHC,investing
34409,34409,Margaret Little Johns,Non-Executive Director,JMF,investing
34410,34410,Christopher Harwood-Bernard Mills,Non-Executive Director,AUG,investing
34411,34411,Jonathan G. MacLeod,Non-Executive Director,CRDL,investing
34412,34412,Burkhard Wittek,Non-Executive Chairman,IDH,investing
34413,34413,Christine Lioret,Independent Director,LNA,investing
34414,34414,Ian Robert Dighé,Independent Non-Executive Director,SEC,investing
34415,34415,Michael Hughes,Senior Independent Director,JMF,investing
34416,34416,Paul J. Martin,"Group Finance Director, Company Secretary & Director",IDH,investing
34417,34417,Roger Steven McDowell,Independent Non-Executive Director,AUG,investing
34418,34418,Robert Zygmunt Lojszczyk,CFO & Executive Director,CRDL,investing
34419,34419,Olivier Challend de Cevins,Director Representing Employees,LNA,investing
34420,34420,Clive Malcolm Thompson,Deputy Chairman,SEC,investing
34421,34421,Peter Klaus Kaspar,Independent Non-Executive Director,IDH,investing
34422,34422,Andrew Charles Barker,Chairman,JMF,investing
34423,34423,John Albert Martin Grant,Senior Independent Director,AUG,investing
34424,34424,Christine Passerat Boulade,Director,LNA,investing
34425,34425,Wolfgang Schlumberger,Director,IDH,investing
34426,34426,Richard Hills,Chairman,SEC,investing
34427,34427,James Meredith,Executive Chairman,AUG,investing
34428,34428,Laura Boisquillon,Director,LNA,investing
34429,34429,Michael Charles Phillips,Independent Non-Executive Director,SEC,investing
34430,34430,John Hugo Rauch,COO & Executive Director,AUG,investing
34431,34431,Josephine Dixon,Independent Non-Executive Director,SEC,investing
34432,34432,Helen Foster Green,Independent Non-Executive Director,LND,investing
34433,34433,Charles Edmund Wilkinson,Independent Non-Executive Chairman,LND,investing
34434,34434,William H. Humphries,CEO & Executive Director,LND,investing
34435,34435,Glenn Robert Featherby,Finance Director & Executive Director,LND,investing
34436,34436,Huw David John Salter,Non-Executive Director,LND,investing
34437,34437,Joanne Carolyn Lake,Independent Non-Executive Chairperson of the Board,MTECM,investing
34438,34438,Christopher James Blackburn,COO & Director,MTECM,investing
34439,34439,Arthur John Summers,Independent Non-Executive Director,RKH,investing
34440,34440,Deborah Lovegrove,CFO & Director,MTECM,investing
34441,34441,Keith Graeme Edelman,Independent Non-Executive Chairman,ALT,investing
34442,34442,Elizabeth Sidwell,Member of Academic Advisory Board,WEY,investing
34443,34443,Heather Bestwick,Non-Executive Director,ESOE,investing
34444,34444,Stewart MacDonald,CFO & Executive Director,RKH,investing
34445,34445,Louis Tancred Hall,"Founder, CEO & Executive Director",CER,investing
34446,34446,Graeme Bernard Couturier,"CFO, Company Secretary & Executive Director",ALT,investing
34447,34447,Sara Isabella de Freitas,Executive Director,WEY,investing
34448,34448,Edmond William Warner,Independent Non-Executive Chairman,AIRA,investing
34449,34449,Helen Patricia Gilder,Independent Non-Executive Director,MTECM,investing
34450,34450,Robert B.M. Quayle,Non-Executive Director,ESOE,investing
34451,34451,Samuel John Moody,"Co-Founder, CEO, MD & Executive Director",RKH,investing
34452,34452,Oliver Campbell Radnor Gilchrist,"CFO, Company Secretary & Executive Director",CER,investing
34453,34453,Martin Roy Varley,Non-Executive Director,ALT,investing
34454,34454,Martika M. Jonk,Independent Member of Supervisory Board,HEIJ,investing
34455,34455,John Edward Ralph Bridges,Senior Independent Non-Executive Director,WEY,investing
34456,34456,Mark A. Briffa,CEO & Executive Director,AIRA,investing
34457,34457,Michael Dee,Independent Non-Executive Director,CER,investing
34458,34458,Rory Peter MacDonald,CEO & Director,MTECM,investing
34459,34459,Nicholas V. Wilson,Independent Non-Executive Director,ESOE,investing
34460,34460,Alison Claire Baker,Senior Independent Director,RKH,investing
34461,34461,Peter John Hallett,Independent Non-Executive Director,ALT,investing
34462,34462,Sjoerd S. Vollebregt,Independent Chairman of Supervisory Board,HEIJ,investing
34463,34463,Amanda Wills,Senior Independent Director,AIRA,investing
34464,34464,Esther Merle Clark,Executive Director of Marketing & Executive Director,WEY,investing
34465,34465,Richard Spiegelberg,Public Relations Adviser and Member of Advisory Board,ESOE,investing
34466,34466,Alan Miles Howarth,Independent Non-Executive Chairman,CER,investing
34467,34467,Philip David Pavitt,Independent Non-Executive Director,MTECM,investing
34468,34468,Keith Geddes Lough,Independent Non-Executive Chairman,RKH,investing
34469,34469,Gerrit A. Witzel,Member of Supervisory Board,HEIJ,investing
34470,34470,David William Smith,Non-Executive Chairman of the Board,ALT,investing
34471,34471,Joanne Elizabeth Estell,CFO & Director,AIRA,investing
34472,34472,Thomas E. Fielden,Finance Director & Executive Director,NTEA_p,investing
34473,34473,Annika Elisabeth Small,Non-Executive Director,WEY,investing
34474,34474,Guy Jason O'Connor,Business Development Director & Executive Director,CER,investing
34475,34475,David Pirouet,Non-Executive Director,ESOE,investing
34476,34476,Christopher K. Molefe,Independent Non-Executive Director,JLP,investing
34477,34477,M. Catherine Claydon,Independent Non-Executive Director of Aberdeen Asset Managers Limited,DIG,investing
34478,34478,Paul Bernard Dollman,Independent Non-Executive Director,AIRA,investing
34479,34479,J. W. M. Knape Vosmer,Member of Supervisory Board,HEIJ,investing
34480,34480,Nichole Yvonne Stella,CEO & Executive Director,ALT,investing
34481,34481,Barrie Reginald John Whipp,Chairman of the Board,WEY,investing
34482,34482,Thomas H. France,General Counsel & Director,NTEA_p,investing
34483,34483,Nicholas Andrew Taylor,Non-Executive Director,JLP,investing
34484,34484,John Seton Burrell Carson,Senior Independent Non Executive Director of Aberdeen Asset Managers Limited,DIG,investing
34485,34485,Daniel Swick,COO & Executive Director,ALGW,investing
34486,34486,Clive Spears,Non-Executive Chairman,ESOE,investing
34487,34487,Graham Mark Thomas Feltham,CFO & Director,ALT,investing
34488,34488,Barry P. Nichols-Grey,"Executive Director of Finance, Executive Director & Company Secretary",WEY,investing
34489,34489,Ron Icke,Independent Vice Chairman of Supervisory Board,HEIJ,investing
34490,34490,Evan Kirby,Technical Director & Executive Director,JLP,investing
34491,34491,Michael Mckenzie Gray,Non-Executive Director,ESOE,investing
34492,34492,Philip Antony Jones,"President, CEO & Executive Director",NTEA_p,investing
34493,34493,Christine Ann Montgomery,Non-Executive Director,DIG,investing
34494,34494,Jason Sutherland,Independent Non-Executive Director,ALGW,investing
34495,34495,Deborah Wilkinson,COO & Executive Director,ALT,investing
34496,34496,Jacqueline Karen Daniell,CEO & Executive Director,WEY,investing
34497,34497,Colin Bird,Non-Executive Chairman,JLP,investing
34498,34498,Elisabeth C. Scott,Independent Non-Executive Director of Aberdeen Asset Managers Limited,DIG,investing
34499,34499,Gobind Sahney,Executive Chairman & CEO,ALGW,investing
34500,34500,Anthony Gilbert Knowles,HR Director & Executive Director,WEY,investing
34501,34501,Leon Coetzer,CEO & Executive Director,JLP,investing
34502,34502,Peter H. Wolton,Independent Non Executive Director of Aberdeen Asset Managers Limited,DIG,investing
34503,34503,Nakedi Mathews Phosa,Non-Executive Vice Chairman,JLP,investing
34504,34504,David Jeffreys Williams,Chairman of the Board,SWGS,investing
34505,34505,Stephen Robert Ball,Senior Independent Non-Executive Director,SWGS,investing
34506,34506,Paul John McFadden,"Company Secretary, CFO & Director",SWGS,investing
34507,34507,Philip Leslie Higgins,Group CEO & Executive Director,SWGS,investing
34508,34508,Giles Kirkley Willits,Independent Non-Executive Director,SWGS,investing
34509,34509,Marcus Willett,Member of Group Advisory Panel,SWGS,investing
34510,34510,John Reid,Chairman of Advisory Panel,SWGS,investing
34511,34511,Robin Simon Southwell,Independent Non-Executive Director,SWGS,investing
34512,34512,Thomas Joseph Hearne,CFO & Director,ROD,investing
34513,34513,Paul David Dean,Independent Non-Executive Director,RM,investing
34514,34514,Nicholas P. Kelsall,CEO & Director,NXR,investing
34515,34515,Giles E. Vardey,Non-Executive Chairman,ROD,investing
34516,34516,Roger Steven McDowell,Senior Independent Director & Chairman,BARB,investing
34517,34517,Patrick Martell,Senior Independent Director,RM,investing
34518,34518,Heather Bestwick,Non-Executive Director,ESOE,investing
34519,34519,David W. McKeith,Senior Independent Non-Executive Director,NXR,investing
34520,34520,Richard Anthony McGuire,CEO & Director,ROD,investing
34521,34521,Christopher Gerard How,Independent Non-Executive Director,BARB,investing
34522,34522,Patrick H. Reeve,Director,AADV,investing
34523,34523,Thomas Edwards Valentine,Corporate Secretary & Independent Director,TXP,investing
34524,34524,David Marsh,Non Executive Director,HNE,investing
34525,34525,Robert B.M. Quayle,Non-Executive Director,ESOE,investing
34526,34526,John William Poulter,Non Executive Chairman,RM,investing
34527,34527,Alison Louise Littley,Independent Non-Executive Director,NXR,investing
34528,34528,James Mellon,Independent Non-Executive Director,WEBH,investing
34529,34529,Ben Warn,Senior Independent Director,ROD,investing
34530,34530,Fionan Murray,COO & Director,DVRG,investing
34531,34531,Edward John Beale,Independent Non-Executive Director,BARB,investing
34532,34532,Paul Raymond Baay,"President, CEO & Director",TXP,investing
34533,34533,Bernard Joop Herman Saparoea Feilzer,Non-Executive Director,HNE,investing
34534,34534,Jonathan G.T. Thornton,Senior Independent Director,AADV,investing
34535,34535,Nicholas V. Wilson,Independent Non-Executive Director,ESOE,investing
34536,34536,William Edward John Holland,Independent Non-Executive Director,GRIO,investing
34537,34537,Charles Edward Bligh,Independent Non-Executive Director,RM,investing
34538,34538,Denham Hervey Newall Eke,Non-Executive Chairman,WEBH,investing
34539,34539,Marc Laberge,Member of Board of Advisors,NXR,investing
34540,34540,Nicola Rowlands,CFO & Director,ROD,investing
34541,34541,Quentin Giles-Anthony Higham,CEO & Director,BARB,investing
34542,34542,Ross Martin Hilton Andrews,Independent Chairman,DVRG,investing
34543,34543,Ben Larkin,Chairman,AADV,investing
34544,34544,John David Wright,Independent Chairman,TXP,investing
34545,34545,John Essex Cornish,Senior Independent Director,HNE,investing
34546,34546,Paul Anthony Craig,Independent Non-Executive Director,GRIO,investing
34547,34547,Richard Spiegelberg,Public Relations Adviser and Member of Advisory Board,ESOE,investing
34548,34548,Neil Martin,CEO & Executive Director,RM,investing
34549,34549,Richard Christian Roberts,Independent Non-Executive Director,WEBH,investing
34550,34550,M. Wright,"Chairman of Wallis, Kier Regional & Kier Southern",KIE,investing
34551,34551,Gary Kennedy,Non-Executive Board Chair,NXR,investing
34552,34552,Andrew James Lindley,"CEO, COO & Director",ROD,investing
34553,34553,Nicola Ralston,Chairman,HNE,investing
34554,34554,Kenneth Richard McKinnon,Independent Director,TXP,investing
34555,34555,Thomas Richard James Carter,CFO & Director,BARB,investing
34556,34556,Barry Gordon Gilbertson,Independent Non-Executive Chairman,GRIO,investing
34557,34557,David Pirouet,Non-Executive Director,ESOE,investing
34558,34558,Edward William Reginald Comins,MD & Executive Director,WEBH,investing
34559,34559,James O’Shaughnessy,Director,AADV,investing
34560,34560,Vicky Griffiths,Independent Non-Executive Director,RM,investing
34561,34561,Dame Heather Victoria Rabbatts,Independent Non-Executive Director,KIE,investing
34562,34562,Camillus Gerard Glover,CFO & Director,DVRG,investing
34563,34563,Peter William Nicol,Independent Director,TXP,investing
34564,34564,Lyn Goleby,Non-Executive Director,AADV,investing
34565,34565,Katherine Innes Ker,Independent Non-Executive Director,GRIO,investing
34566,34566,Clive Spears,Non-Executive Chairman,ESOE,investing
34567,34567,Gerard James Brandon,CEO & Director,DVRG,investing
34568,34568,Mike J. Tomlinson,Chairman of Education Advisory Council,RM,investing
34569,34569,Simon John Kesterton,CFO & Executive Director,KIE,investing
34570,34570,Stanley Thomas Smith,Independent Director,TXP,investing
34571,34571,Jane Vessey,Independent Non-Executive Director,GRIO,investing
34572,34572,Michael Mckenzie Gray,Non-Executive Director,ESOE,investing
34573,34573,Jules Frank Mermoud,Independent Non-Executive Director,IOFI,investing
34574,34574,Nigel John Burton,Non-Executive Director,DVRG,investing
34575,34575,Matthew John Lester,Independent Chairman of the Board,KIE,investing
34576,34576,Thomas Matthew Becker,"CEO, President & Executive Director",IOFI,investing
34577,34577,William Delaney Bellamy,Independent Non-Executive Director,IOFI,investing
34578,34578,Mary Fallin Christensen,Independent Non-Executive Director,IOFI,investing
34579,34579,Lance Jason Baller,Non-Executive Chairman,IOFI,investing
34580,34580,Harrie Vredenburg,Independent Director,TXP,investing
34581,34581,Malcolm Thomas Lewin,CFO & Executive Director,IOFI,investing
34582,34582,Julie Hopes,Independent Non-Executive Director,SAGA,investing
34583,34583,Andrew O. B. Davies,CEO & Executive Director,KIE,investing
34584,34584,Beverley Smith,Independent Director,TXP,investing
34585,34585,Eva Kristina Eisenschimmel,Independent Non-Executive Director,SAGA,investing
34586,34586,Clive Graeme Watson,Independent Non-Executive Director,KIE,investing
34587,34587,Gareth John Hoskin,Independent Non-Executive Director,SAGA,investing
34588,34588,Alison Atkinson,Independent Non-Executive Director,KIE,investing
34589,34589,James Barrington Quin,Group CFO & Executive Director,SAGA,investing
34590,34590,Justin R. Atkinson,Senior Independent Non-Executive Director,KIE,investing
34591,34591,Euan Angus Sutherland,"Group CEO, Interim CEO of Saga Insurance & Director",SAGA,investing
34592,34592,Orna G. Ni-Chionna,Senior Independent Non Executive Director,SAGA,investing
34593,34593,Roger Michael De Haan,Non-Executive Chairman,SAGA,investing
34594,34594,Ross Martin Hilton Andrews,Independent Non-Executive Director,VCAP,investing
34595,34595,Ian Peter Middlemas,Chairman of the Board,GRX,investing
34596,34596,Benjamin Rade Stoikovich,CEO & Director,GRX,investing
34597,34597,Robin Stevens,Independent Non-Executive Chairman,VCAP,investing
34598,34598,David Claiborne Cocke,CFO & Executive Director,TRX,investing
34599,34599,Norman C. Crighton,Non-Executive Director,HEIT,investing
34600,34600,Maxwell Packe,Chairman,AAEV,investing
34601,34601,Mark Laurence Pearce,Independent Non-Executive Director,GRX,investing
34602,34602,Nabil M. Lawandy,"Founder, CEO, President & Executive Director",SPSY,investing
34603,34603,Carmel Daniele,Non-Executive Director,GRX,investing
34604,34604,Jonathan Robert Pugsley,Finance Director & Director,VCAP,investing
34605,34605,Jonathan M. Glenn,Non-Executive Chairman,TRX,investing
34606,34606,Janet P. Morgan,Independent Non-Executive Director,AAEV,investing
34607,34607,Garry Hemming,Non-Executive Director,GRX,investing
34608,34608,Rajat Kohli,Independent Non-Executive Director,IES,investing
34609,34609,Bronwyn Anne Knight,CEO & Executive Director,GR1T,investing
34610,34610,Buddie J. Penn,Independent Non-Executive Chairman,SPSY,investing
34611,34611,Agam Jain,CEO & Director,VCAP,investing
34612,34612,Thomas Carter,Member of Orthopedic Clinical Advisory Board for US,TRX,investing
34613,34613,Patrick H. Reeve,Director,AAEV,investing
34614,34614,Lawrence A. Zulch,CEO & Director,IES,investing
34615,34615,Leon Paul van de Moortele,CFO & Executive Director,GR1T,investing
34616,34616,Joseph Calo,Chairman of Technology Advisory Board,SPSY,investing
34617,34617,David Caborn,Member of Orthopedic Clinical Advisory Board for US,TRX,investing
34618,34618,Rudolf Walter Gildemeister,Independent Non-Executive Director,MILM,investing
34619,34619,Neil Christopher O'Brien,Independent Non-Executive Chairman,IES,investing
34620,34620,Catherine McIlraith,Independent Non-Executive Director,GR1T,investing
34621,34621,Shaoul Ezekiel,Member of Technology Advisory Board,SPSY,investing
34622,34622,Christopher Burrows,Senior Independent Director,AAEV,investing
34623,34623,Philip Davidson,Member of Orthopedic Clinical Advisory Board for US,TRX,investing
34624,34624,Paolo Dal Pino,CEO & Director,TELT,investing
34625,34625,Claire Louise Milverton-Clark,CEO & Director,SPA,investing
34626,34626,Nicholas John Paris,MD & Executive Director,MILM,investing
34627,34627,Matthew Harper,Chief Commercial Officer & Director,IES,investing
34628,34628,Peter McAllister Todd,Independent Non-Executive Chairman of the Board,GR1T,investing
34629,34629,Harold Fetterman,Member of Technology Advisory Board,SPSY,investing
34630,34630,Brian Phillips,Independent Non-Executive Director,TRX,investing
34631,34631,Yuxiang Yang,Non-Executive Director,TELT,investing
34632,34632,Francis David Small,Non-Executive Director,SPA,investing
34633,34633,Henrik Onne Bodenstab,Independent Non-Executive Chairman,MILM,investing
34634,34634,Jonathan Marren,Senior Independent Director,IES,investing
34635,34635,Nchaupe Bright Laaka,Alternate Director,GR1T,investing
34636,34636,Clive P. Hohberger,Member of Technology Advisory Board,SPSY,investing
34637,34637,Daniel R. Lee,CEO & Director,TRX,investing
34638,34638,Simon Patrick Duffy,Independent Non-Executive Chairman of the Board,TELT,investing
34639,34639,Maung Aung Htun,Non-Independent Deputy Chairman,MILM,investing
34640,34640,Michael James Wills Farrow,Independent Non-Executive Director,IES,investing
34641,34641,Andrew Henry J. Roberts,Non-Executive Chairman,SPA,investing
34642,34642,Cross Kgosidiile,Independent Non-Executive Director,GR1T,investing
34643,34643,Donald L. Stanford,Independent Non-Executive Director,SPSY,investing
34644,34644,Trevor Michael Phillips,Independent Non-Executive Director,TRX,investing
34645,34645,Eyal Shefer,CFO & Director,TELT,investing
34646,34646,Peter John Dixon-Clarke,CFO & Director,IES,investing
34647,34647,Jonathan Hugh Kennedi Crichton,Independent Non-Executive Director,GR1T,investing
34648,34648,Leon N. Cooper,Member of Technology Advisory Board,SPSY,investing
34649,34649,Jack Farr,Member of Orthopedic Clinical Advisory Board for US,TRX,investing
34650,34650,Peter John Massey,Non-Executive Director,SPA,investing
34651,34651,Anthony John Dixon,Independent Non-Executive Director,TELT,investing
34652,34652,Kristina Ann Peterson,Independent Non-Executive Director,IES,investing
34653,34653,Samuel Esson Jonah,Independent Non-Executive Director,GR1T,investing
34654,34654,Jeremy Edward Fry,Non-Executive Director,SPSY,investing
34655,34655,Steven Arnoczky,Member of Orthopedic Clinical Advisory Board for US,TRX,investing
34656,34656,Gil Sharon,Independent Senior Non-Executive Director,TELT,investing
34657,34657,Andrew Mark Fabian,CFO & Director,SPA,investing
34658,34658,David Arthur Love,Senior Independent Non-Executive Director,GR1T,investing
34659,34659,H. Mario Geysen,Member of Technology Advisory Board,SPSY,investing
34660,34660,Shervanthi Homer-Vanniasinkam,Non-Executive Director,TRX,investing
34661,34661,Marco Emilio Angelo Patuano,Independent Non-Executive Director,TELT,investing
34662,34662,Nomfundo Nomkosi Nomzamo Radebe,Non-Executive Director,GR1T,investing
34663,34663,Brian C. Wilson,Member of Technology Advisory Board,SPSY,investing
34664,34664,Harald Rösch,Independent Non-Executive Director,TELT,investing
34665,34665,Daniel J. B. Taylor,Independent Non-Executive Director,RGLR,investing
34666,34666,Alan Hilary Calvert,Member of Scientific Advisory Board,VALX,investing
34667,34667,Kevin David McGrath,Independent Non-Executive Chairman of the Board,RGLR,investing
34668,34668,Richard Harbottle,Member of Scientific Advisory Board,VALX,investing
34669,34669,Kevin J. Alexander,Secretary & Independent Non-Executive Director,VALX,investing
34670,34670,James Gerry Desler,CFO & Executive Director,VALX,investing
34671,34671,Suzanne J. Dilly,CEO & Director,VALX,investing
34672,34672,Martin Lampshire,Non-Executive Director,VALX,investing
34673,34673,Andrew Peter King,Member of Advisory Board,VALX,investing
